Cromosoma,Turno,Empleado ID,Area
43,10,6,Mesero
43,10,3,Limpieza
43,10,24,Limpieza
43,10,9,Cocina
43,10,15,Cocina
43,11,25,Cocina
43,11,20,Mesero
43,11,5,Mesero
43,11,19,Mesero
43,11,14,Mesero
43,11,8,Mesero
43,11,26,Limpieza
43,11,1,Cocina
43,11,27,Mesero
43,11,23,Mesero
43,12,12,Mesero
43,12,22,Cocina
43,12,30,Cocina
43,12,8,Cocina
43,12,4,Cocina
43,12,3,Limpieza
43,12,26,Limpieza
43,12,11,Mesero
43,12,25,Cocina
43,12,23,Cocina
43,13,12,Mesero
43,13,22,Cocina
43,13,30,Cocina
43,13,8,Cocina
43,13,4,Cocina
43,13,3,Limpieza
43,13,26,Limpieza
43,13,11,Mesero
43,13,25,Cocina
43,13,23,Cocina
43,14,2,Limpieza
43,14,13,Limpieza
43,14,30,Cocina
43,14,17,Limpieza
43,14,18,Mesero
43,14,19,Limpieza
43,14,12,Limpieza
43,14,13,Limpieza
43,14,7,Cocina
43,14,3,Mesero
44,1,8,Limpieza
44,1,16,Limpieza
44,1,18,Mesero
44,1,7,Mesero
44,1,1,Limpieza
44,1,29,Limpieza
44,1,4,Limpieza
44,1,21,Limpieza
44,1,19,Cocina
44,1,21,Mesero
44,2,8,Mesero
44,2,11,Limpieza
44,2,26,Limpieza
44,2,12,Cocina
44,2,7,Mesero
44,2,9,Cocina
44,2,2,Mesero
44,2,1,Mesero
44,2,30,Limpieza
44,2,27,Limpieza
44,3,8,Limpieza
44,3,16,Limpieza
44,3,18,Mesero
44,3,7,Mesero
44,3,1,Limpieza
44,3,29,Limpieza
44,3,4,Limpieza
44,3,21,Limpieza
44,3,19,Cocina
44,3,21,Mesero
44,4,9,Limpieza
44,4,18,Cocina
44,4,21,Limpieza
44,4,29,Limpieza
44,4,13,Cocina
44,4,9,Mesero
44,4,16,Limpieza
44,4,20,Mesero
44,4,15,Limpieza
44,4,12,Limpieza
44,5,1,Limpieza
44,5,14,Cocina
44,5,20,Mesero
44,5,28,Limpieza
44,5,2,Limpieza
44,5,18,Mesero
44,5,10,Cocina
44,5,7,Cocina
44,5,29,Limpieza
44,5,24,Cocina
44,6,1,Limpieza
44,6,14,Cocina
44,6,20,Mesero
44,6,28,Limpieza
44,6,2,Limpieza
44,6,18,Mesero
44,6,10,Cocina
44,6,7,Cocina
44,6,29,Limpieza
44,6,24,Cocina
44,7,23,Mesero
44,7,24,Limpieza
44,7,25,Mesero
44,7,9,Limpieza
44,7,15,Mesero
44,7,22,Limpieza
44,7,27,Mesero
44,7,5,Cocina
44,7,28,Cocina
44,7,6,Mesero
44,8,28,Cocina
44,8,25,Mesero
44,8,25,Limpieza
44,8,30,Cocina
44,8,2,Mesero
44,8,6,Mesero
44,8,3,Limpieza
44,8,24,Limpieza
44,8,9,Cocina
44,8,15,Cocina
44,9,19,Limpieza
44,9,4,Mesero
44,9,18,Cocina
44,9,27,Cocina
44,9,7,Limpieza
44,9,25,Limpieza
44,9,24,Limpieza
44,9,3,Mesero
44,9,5,Mesero
44,9,27,Mesero
44,10,28,Cocina
44,10,25,Mesero
44,10,25,Limpieza
44,10,30,Cocina
44,10,2,Mesero
44,10,6,Mesero
44,10,3,Limpieza
44,10,24,Limpieza
44,10,9,Cocina
44,10,15,Cocina
44,11,25,Cocina
44,11,20,Mesero
44,11,5,Mesero
44,11,19,Mesero
44,11,14,Mesero
44,11,8,Mesero
44,11,26,Limpieza
44,11,1,Cocina
44,11,27,Mesero
44,11,23,Mesero
44,12,12,Mesero
44,12,22,Cocina
44,12,30,Cocina
44,12,8,Cocina
44,12,4,Cocina
44,12,3,Limpieza
44,12,26,Limpieza
44,12,11,Mesero
44,12,25,Cocina
44,12,23,Cocina
44,13,12,Mesero
44,13,22,Cocina
44,13,30,Cocina
44,13,8,Cocina
44,13,4,Cocina
44,13,3,Limpieza
44,13,26,Limpieza
44,13,11,Mesero
44,13,25,Cocina
44,13,23,Cocina
44,14,2,Limpieza
44,14,13,Limpieza
44,14,30,Cocina
44,14,17,Limpieza
44,14,18,Mesero
44,14,19,Limpieza
44,14,12,Limpieza
44,14,13,Limpieza
44,14,7,Cocina
44,14,3,Mesero
45,1,8,Limpieza
45,1,16,Limpieza
45,1,18,Mesero
45,1,7,Mesero
45,1,1,Limpieza
45,1,29,Limpieza
45,1,4,Limpieza
45,1,21,Limpieza
45,1,19,Cocina
45,1,21,Mesero
45,2,8,Mesero
45,2,11,Limpieza
45,2,26,Limpieza
45,2,12,Cocina
45,2,7,Mesero
45,2,9,Cocina
45,2,2,Mesero
45,2,1,Mesero
45,2,30,Limpieza
45,2,27,Limpieza
45,3,8,Limpieza
45,3,16,Limpieza
45,3,18,Mesero
45,3,7,Mesero
45,3,1,Limpieza
45,3,29,Limpieza
45,3,4,Limpieza
45,3,21,Limpieza
45,3,19,Cocina
45,3,21,Mesero
45,4,9,Limpieza
45,4,18,Cocina
45,4,21,Limpieza
45,4,29,Limpieza
45,4,13,Cocina
45,4,9,Mesero
45,4,16,Limpieza
45,4,20,Mesero
45,4,15,Limpieza
45,4,12,Limpieza
45,5,1,Limpieza
45,5,14,Cocina
45,5,20,Mesero
45,5,28,Limpieza
45,5,2,Limpieza
45,5,18,Mesero
45,5,10,Cocina
45,5,7,Cocina
45,5,29,Limpieza
45,5,24,Cocina
45,6,1,Limpieza
45,6,14,Cocina
45,6,20,Mesero
45,6,28,Limpieza
45,6,2,Limpieza
45,6,18,Mesero
45,6,10,Cocina
45,6,7,Cocina
45,6,29,Limpieza
45,6,24,Cocina
45,7,23,Mesero
45,7,24,Limpieza
45,7,25,Mesero
45,7,9,Limpieza
45,7,15,Mesero
45,7,22,Limpieza
45,7,27,Mesero
45,7,5,Cocina
45,7,28,Cocina
45,7,6,Mesero
45,8,28,Cocina
45,8,25,Mesero
45,8,25,Limpieza
45,8,30,Cocina
45,8,2,Mesero
45,8,6,Mesero
45,8,3,Limpieza
45,8,24,Limpieza
45,8,9,Cocina
45,8,15,Cocina
45,9,19,Limpieza
45,9,4,Mesero
45,9,18,Cocina
45,9,27,Cocina
45,9,7,Limpieza
45,9,25,Limpieza
45,9,24,Limpieza
45,9,3,Mesero
45,9,5,Mesero
45,9,27,Mesero
45,10,28,Cocina
45,10,25,Mesero
45,10,25,Limpieza
45,10,30,Cocina
45,10,2,Mesero
45,10,6,Mesero
45,10,3,Limpieza
45,10,24,Limpieza
45,10,9,Cocina
45,10,15,Cocina
45,11,25,Cocina
45,11,20,Mesero
45,11,5,Mesero
45,11,19,Mesero
45,11,14,Mesero
45,11,8,Mesero
45,11,26,Limpieza
45,11,1,Cocina
45,11,27,Mesero
45,11,23,Mesero
45,12,12,Mesero
45,12,22,Cocina
45,12,30,Cocina
45,12,8,Cocina
45,12,4,Cocina
45,12,3,Limpieza
45,12,26,Limpieza
45,12,11,Mesero
45,12,25,Cocina
45,12,23,Cocina
45,13,12,Mesero
45,13,22,Cocina
45,13,30,Cocina
45,13,8,Cocina
45,13,4,Cocina
45,13,3,Limpieza
45,13,26,Limpieza
45,13,11,Mesero
45,13,25,Cocina
45,13,23,Cocina
45,14,2,Limpieza
45,14,13,Limpieza
45,14,30,Cocina
45,14,17,Limpieza
45,14,18,Mesero
45,14,19,Limpieza
45,14,12,Limpieza
45,14,13,Limpieza
45,14,7,Cocina
45,14,3,Mesero
46,1,8,Limpieza
46,1,16,Limpieza
46,1,18,Mesero
46,1,7,Mesero
46,1,1,Limpieza
46,1,29,Limpieza
46,1,4,Limpieza
46,1,21,Limpieza
46,1,19,Cocina
46,1,21,Mesero
46,2,8,Mesero
46,2,11,Limpieza
46,2,26,Limpieza
46,2,12,Cocina
46,2,7,Mesero
46,2,9,Cocina
46,2,2,Mesero
46,2,1,Mesero
46,2,30,Limpieza
46,2,27,Limpieza
46,3,8,Limpieza
46,3,16,Limpieza
46,3,18,Mesero
46,3,7,Mesero
46,3,1,Limpieza
46,3,29,Limpieza
46,3,4,Limpieza
46,3,21,Limpieza
46,3,19,Cocina
46,3,21,Mesero
46,4,9,Limpieza
46,4,18,Cocina
46,4,21,Limpieza
46,4,29,Limpieza
46,4,13,Cocina
46,4,9,Mesero
46,4,16,Limpieza
46,4,20,Mesero
46,4,15,Limpieza
46,4,12,Limpieza
46,5,1,Limpieza
46,5,14,Cocina
46,5,20,Mesero
46,5,28,Limpieza
46,5,2,Limpieza
46,5,18,Mesero
46,5,10,Cocina
46,5,7,Cocina
46,5,29,Limpieza
46,5,24,Cocina
46,6,1,Limpieza
46,6,14,Cocina
46,6,20,Mesero
46,6,28,Limpieza
46,6,2,Limpieza
46,6,18,Mesero
46,6,10,Cocina
46,6,7,Cocina
46,6,29,Limpieza
46,6,24,Cocina
46,7,23,Mesero
46,7,24,Limpieza
46,7,25,Mesero
46,7,9,Limpieza
46,7,15,Mesero
46,7,22,Limpieza
46,7,27,Mesero
46,7,5,Cocina
46,7,28,Cocina
46,7,6,Mesero
46,8,28,Cocina
46,8,25,Mesero
46,8,25,Limpieza
46,8,30,Cocina
46,8,2,Mesero
46,8,6,Mesero
46,8,3,Limpieza
46,8,24,Limpieza
46,8,9,Cocina
46,8,15,Cocina
46,9,19,Limpieza
46,9,4,Mesero
46,9,18,Cocina
46,9,27,Cocina
46,9,7,Limpieza
46,9,25,Limpieza
46,9,24,Limpieza
46,9,3,Mesero
46,9,5,Mesero
46,9,27,Mesero
46,10,28,Cocina
46,10,25,Mesero
46,10,25,Limpieza
46,10,30,Cocina
46,10,2,Mesero
46,10,6,Mesero
46,10,3,Limpieza
46,10,24,Limpieza
46,10,9,Cocina
46,10,15,Cocina
46,11,25,Cocina
46,11,20,Mesero
46,11,5,Mesero
46,11,19,Mesero
46,11,14,Mesero
46,11,8,Mesero
46,11,26,Limpieza
46,11,1,Cocina
46,11,27,Mesero
46,11,23,Mesero
46,12,12,Mesero
46,12,22,Cocina
46,12,30,Cocina
46,12,8,Cocina
46,12,4,Cocina
46,12,3,Limpieza
46,12,26,Limpieza
46,12,11,Mesero
46,12,25,Cocina
46,12,23,Cocina
46,13,12,Mesero
46,13,22,Cocina
46,13,30,Cocina
46,13,8,Cocina
46,13,4,Cocina
46,13,3,Limpieza
46,13,26,Limpieza
46,13,11,Mesero
46,13,25,Cocina
46,13,23,Cocina
46,14,2,Limpieza
46,14,13,Limpieza
46,14,30,Cocina
46,14,17,Limpieza
46,14,18,Mesero
46,14,19,Limpieza
46,14,12,Limpieza
46,14,13,Limpieza
46,14,7,Cocina
46,14,3,Mesero
47,1,8,Limpieza
47,1,16,Limpieza
47,1,18,Mesero
47,1,7,Mesero
47,1,1,Limpieza
47,1,29,Limpieza
47,1,4,Limpieza
47,1,21,Limpieza
47,1,19,Cocina
47,1,21,Mesero
47,2,8,Mesero
47,2,11,Limpieza
47,2,26,Limpieza
47,2,12,Cocina
47,2,7,Mesero
47,2,9,Cocina
47,2,2,Mesero
47,2,1,Mesero
47,2,30,Limpieza
47,2,27,Limpieza
47,3,8,Limpieza
47,3,16,Limpieza
47,3,18,Mesero
47,3,7,Mesero
47,3,1,Limpieza
47,3,29,Limpieza
47,3,4,Limpieza
47,3,21,Limpieza
47,3,19,Cocina
47,3,21,Mesero
47,4,9,Limpieza
47,4,18,Cocina
47,4,21,Limpieza
47,4,29,Limpieza
47,4,13,Cocina
47,4,9,Mesero
47,4,16,Limpieza
47,4,20,Mesero
47,4,15,Limpieza
47,4,12,Limpieza
47,5,1,Limpieza
47,5,14,Cocina
47,5,20,Mesero
47,5,28,Limpieza
47,5,2,Limpieza
47,5,18,Mesero
47,5,10,Cocina
47,5,7,Cocina
47,5,29,Limpieza
47,5,24,Cocina
47,6,1,Limpieza
47,6,14,Cocina
47,6,20,Mesero
47,6,28,Limpieza
47,6,2,Limpieza
47,6,18,Mesero
47,6,10,Cocina
47,6,7,Cocina
47,6,29,Limpieza
47,6,24,Cocina
47,7,23,Mesero
47,7,24,Limpieza
47,7,25,Mesero
47,7,9,Limpieza
47,7,15,Mesero
47,7,22,Limpieza
47,7,27,Mesero
47,7,5,Cocina
47,7,28,Cocina
47,7,6,Mesero
47,8,28,Cocina
47,8,25,Mesero
47,8,25,Limpieza
47,8,30,Cocina
47,8,2,Mesero
47,8,6,Mesero
47,8,3,Limpieza
47,8,24,Limpieza
47,8,9,Cocina
47,8,15,Cocina
47,9,19,Limpieza
47,9,4,Mesero
47,9,18,Cocina
47,9,27,Cocina
47,9,7,Limpieza
47,9,25,Limpieza
47,9,24,Limpieza
47,9,3,Mesero
47,9,5,Mesero
47,9,27,Mesero
47,10,28,Cocina
47,10,25,Mesero
47,10,25,Limpieza
47,10,30,Cocina
47,10,2,Mesero
47,10,6,Mesero
47,10,3,Limpieza
47,10,24,Limpieza
47,10,9,Cocina
47,10,15,Cocina
47,11,25,Cocina
47,11,20,Mesero
47,11,5,Mesero
47,11,19,Mesero
47,11,14,Mesero
47,11,8,Mesero
47,11,26,Limpieza
47,11,1,Cocina
47,11,27,Mesero
47,11,23,Mesero
47,12,12,Mesero
47,12,22,Cocina
47,12,30,Cocina
47,12,8,Cocina
47,12,4,Cocina
47,12,3,Limpieza
47,12,26,Limpieza
47,12,11,Mesero
47,12,25,Cocina
47,12,23,Cocina
47,13,12,Mesero
47,13,22,Cocina
47,13,30,Cocina
47,13,8,Cocina
47,13,4,Cocina
47,13,3,Limpieza
47,13,26,Limpieza
47,13,11,Mesero
47,13,25,Cocina
47,13,23,Cocina
47,14,2,Limpieza
47,14,13,Limpieza
47,14,30,Cocina
47,14,17,Limpieza
47,14,18,Mesero
47,14,19,Limpieza
47,14,12,Limpieza
47,14,13,Limpieza
47,14,7,Cocina
47,14,3,Mesero
48,1,8,Limpieza
48,1,16,Limpieza
48,1,18,Mesero
48,1,7,Mesero
48,1,1,Limpieza
48,1,29,Limpieza
48,1,4,Limpieza
48,1,21,Limpieza
48,1,19,Cocina
48,1,21,Mesero
48,2,8,Mesero
48,2,11,Limpieza
48,2,26,Limpieza
48,2,12,Cocina
48,2,7,Mesero
48,2,9,Cocina
48,2,2,Mesero
48,2,1,Mesero
48,2,30,Limpieza
48,2,27,Limpieza
48,3,8,Limpieza
48,3,16,Limpieza
48,3,18,Mesero
48,3,7,Mesero
48,3,1,Limpieza
48,3,29,Limpieza
48,3,4,Limpieza
48,3,21,Limpieza
48,3,19,Cocina
48,3,21,Mesero
48,4,9,Limpieza
48,4,18,Cocina
48,4,21,Limpieza
48,4,29,Limpieza
48,4,13,Cocina
48,4,9,Mesero
48,4,16,Limpieza
48,4,20,Mesero
48,4,15,Limpieza
48,4,12,Limpieza
48,5,1,Limpieza
48,5,14,Cocina
48,5,20,Mesero
48,5,28,Limpieza
48,5,2,Limpieza
48,5,18,Mesero
48,5,10,Cocina
48,5,7,Cocina
48,5,29,Limpieza
48,5,24,Cocina
48,6,1,Limpieza
48,6,14,Cocina
48,6,20,Mesero
48,6,28,Limpieza
48,6,2,Limpieza
48,6,18,Mesero
48,6,10,Cocina
48,6,7,Cocina
48,6,29,Limpieza
48,6,24,Cocina
48,7,23,Mesero
48,7,24,Limpieza
48,7,25,Mesero
48,7,9,Limpieza
48,7,15,Mesero
48,7,22,Limpieza
48,7,27,Mesero
48,7,5,Cocina
48,7,28,Cocina
48,7,6,Mesero
48,8,28,Cocina
48,8,25,Mesero
48,8,25,Limpieza
48,8,30,Cocina
48,8,2,Mesero
48,8,6,Mesero
48,8,3,Limpieza
48,8,24,Limpieza
48,8,9,Cocina
48,8,15,Cocina
48,9,19,Limpieza
48,9,4,Mesero
48,9,18,Cocina
48,9,27,Cocina
48,9,7,Limpieza
48,9,25,Limpieza
48,9,24,Limpieza
48,9,3,Mesero
48,9,5,Mesero
48,9,27,Mesero
48,10,28,Cocina
48,10,25,Mesero
48,10,25,Limpieza
48,10,30,Cocina
48,10,2,Mesero
48,10,6,Mesero
48,10,3,Limpieza
48,10,24,Limpieza
48,10,9,Cocina
48,10,15,Cocina
48,11,25,Cocina
48,11,20,Mesero
48,11,5,Mesero
48,11,19,Mesero
48,11,14,Mesero
48,11,8,Mesero
48,11,26,Limpieza
48,11,1,Cocina
48,11,27,Mesero
48,11,23,Mesero
48,12,12,Mesero
48,12,22,Cocina
48,12,30,Cocina
48,12,8,Cocina
48,12,4,Cocina
48,12,3,Limpieza
48,12,26,Limpieza
48,12,11,Mesero
48,12,25,Cocina
48,12,23,Cocina
48,13,12,Mesero
48,13,22,Cocina
48,13,30,Cocina
48,13,8,Cocina
48,13,4,Cocina
48,13,3,Limpieza
48,13,26,Limpieza
48,13,11,Mesero
48,13,25,Cocina
48,13,23,Cocina
48,14,2,Limpieza
48,14,13,Limpieza
48,14,30,Cocina
48,14,17,Limpieza
48,14,18,Mesero
48,14,19,Limpieza
48,14,12,Limpieza
48,14,13,Limpieza
48,14,7,Cocina
48,14,3,Mesero
49,1,8,Limpieza
49,1,16,Limpieza
49,1,18,Mesero
49,1,7,Mesero
49,1,1,Limpieza
49,1,29,Limpieza
49,1,4,Limpieza
49,1,21,Limpieza
49,1,19,Cocina
49,1,21,Mesero
49,2,8,Mesero
49,2,11,Limpieza
49,2,26,Limpieza
49,2,12,Cocina
49,2,7,Mesero
49,2,9,Cocina
49,2,2,Mesero
49,2,1,Mesero
49,2,30,Limpieza
49,2,27,Limpieza
49,3,8,Limpieza
49,3,16,Limpieza
49,3,18,Mesero
49,3,7,Mesero
49,3,1,Limpieza
49,3,29,Limpieza
49,3,4,Limpieza
49,3,21,Limpieza
49,3,19,Cocina
49,3,21,Mesero
49,4,9,Limpieza
49,4,18,Cocina
49,4,21,Limpieza
49,4,29,Limpieza
49,4,13,Cocina
49,4,9,Mesero
49,4,16,Limpieza
49,4,20,Mesero
49,4,15,Limpieza
49,4,12,Limpieza
49,5,1,Limpieza
49,5,14,Cocina
49,5,20,Mesero
49,5,28,Limpieza
49,5,2,Limpieza
49,5,18,Mesero
49,5,10,Cocina
49,5,7,Cocina
49,5,29,Limpieza
49,5,24,Cocina
49,6,1,Limpieza
49,6,14,Cocina
49,6,20,Mesero
49,6,28,Limpieza
49,6,2,Limpieza
49,6,18,Mesero
49,6,10,Cocina
49,6,7,Cocina
49,6,29,Limpieza
49,6,24,Cocina
49,7,23,Mesero
49,7,24,Limpieza
49,7,25,Mesero
49,7,9,Limpieza
49,7,15,Mesero
49,7,22,Limpieza
49,7,27,Mesero
49,7,5,Cocina
49,7,28,Cocina
49,7,6,Mesero
49,8,28,Cocina
49,8,25,Mesero
49,8,25,Limpieza
49,8,30,Cocina
49,8,2,Mesero
49,8,6,Mesero
49,8,3,Limpieza
49,8,24,Limpieza
49,8,9,Cocina
49,8,15,Cocina
49,9,19,Limpieza
49,9,4,Mesero
49,9,18,Cocina
49,9,27,Cocina
49,9,7,Limpieza
49,9,25,Limpieza
49,9,24,Limpieza
49,9,3,Mesero
49,9,5,Mesero
49,9,27,Mesero
49,10,28,Cocina
49,10,25,Mesero
49,10,25,Limpieza
49,10,30,Cocina
49,10,2,Mesero
49,10,6,Mesero
49,10,3,Limpieza
49,10,24,Limpieza
49,10,9,Cocina
49,10,15,Cocina
49,11,25,Cocina
49,11,20,Mesero
49,11,5,Mesero
49,11,19,Mesero
49,11,14,Mesero
49,11,8,Mesero
49,11,26,Limpieza
49,11,1,Cocina
49,11,27,Mesero
49,11,23,Mesero
49,12,12,Mesero
49,12,22,Cocina
49,12,30,Cocina
49,12,8,Cocina
49,12,4,Cocina
49,12,3,Limpieza
49,12,26,Limpieza
49,12,11,Mesero
49,12,25,Cocina
49,12,23,Cocina
49,13,12,Mesero
49,13,22,Cocina
49,13,30,Cocina
49,13,8,Cocina
49,13,4,Cocina
49,13,3,Limpieza
49,13,26,Limpieza
49,13,11,Mesero
49,13,25,Cocina
49,13,23,Cocina
49,14,2,Limpieza
49,14,13,Limpieza
49,14,30,Cocina
49,14,17,Limpieza
49,14,18,Mesero
49,14,19,Limpieza
49,14,12,Limpieza
49,14,13,Limpieza
49,14,7,Cocina
49,14,3,Mesero
50,1,8,Limpieza
50,1,16,Limpieza
50,1,18,Mesero
50,1,7,Mesero
50,1,1,Limpieza
50,1,29,Limpieza
50,1,4,Limpieza
50,1,21,Limpieza
50,1,19,Cocina
50,1,21,Mesero
50,2,8,Mesero
50,2,11,Limpieza
50,2,26,Limpieza
50,2,12,Cocina
50,2,7,Mesero
50,2,9,Cocina
50,2,2,Mesero
50,2,1,Mesero
50,2,30,Limpieza
50,2,27,Limpieza
50,3,8,Limpieza
50,3,16,Limpieza
50,3,18,Mesero
50,3,7,Mesero
50,3,1,Limpieza
50,3,29,Limpieza
50,3,4,Limpieza
50,3,21,Limpieza
50,3,19,Cocina
50,3,21,Mesero
50,4,9,Limpieza
50,4,18,Cocina
50,4,21,Limpieza
50,4,29,Limpieza
50,4,13,Cocina
50,4,9,Mesero
50,4,16,Limpieza
50,4,20,Mesero
50,4,15,Limpieza
50,4,12,Limpieza
50,5,1,Limpieza
50,5,14,Cocina
50,5,20,Mesero
50,5,28,Limpieza
50,5,2,Limpieza
50,5,18,Mesero
50,5,10,Cocina
50,5,7,Cocina
50,5,29,Limpieza
50,5,24,Cocina
50,6,1,Limpieza
50,6,14,Cocina
50,6,20,Mesero
50,6,28,Limpieza
50,6,2,Limpieza
50,6,18,Mesero
50,6,10,Cocina
50,6,7,Cocina
50,6,29,Limpieza
50,6,24,Cocina
50,7,23,Mesero
50,7,24,Limpieza
50,7,25,Mesero
50,7,9,Limpieza
50,7,15,Mesero
50,7,22,Limpieza
50,7,27,Mesero
50,7,5,Cocina
50,7,28,Cocina
50,7,6,Mesero
50,8,28,Cocina
50,8,25,Mesero
50,8,25,Limpieza
50,8,30,Cocina
50,8,2,Mesero
50,8,6,Mesero
50,8,3,Limpieza
50,8,24,Limpieza
50,8,9,Cocina
50,8,15,Cocina
50,9,19,Limpieza
50,9,4,Mesero
50,9,18,Cocina
50,9,27,Cocina
50,9,7,Limpieza
50,9,25,Limpieza
50,9,24,Limpieza
50,9,3,Mesero
50,9,5,Mesero
50,9,27,Mesero
50,10,28,Cocina
50,10,25,Mesero
50,10,25,Limpieza
50,10,30,Cocina
50,10,2,Mesero
50,10,6,Mesero
50,10,3,Limpieza
50,10,24,Limpieza
50,10,9,Cocina
50,10,15,Cocina
50,11,25,Cocina
50,11,20,Mesero
50,11,5,Mesero
50,11,19,Mesero
50,11,14,Mesero
50,11,8,Mesero
50,11,26,Limpieza
50,11,1,Cocina
50,11,27,Mesero
50,11,23,Mesero
50,12,12,Mesero
50,12,22,Cocina
50,12,30,Cocina
50,12,8,Cocina
50,12,4,Cocina
50,12,3,Limpieza
50,12,26,Limpieza
50,12,11,Mesero
50,12,25,Cocina
50,12,23,Cocina
50,13,12,Mesero
50,13,22,Cocina
50,13,30,Cocina
50,13,8,Cocina
50,13,4,Cocina
50,13,3,Limpieza
50,13,26,Limpieza
50,13,11,Mesero
50,13,25,Cocina
50,13,23,Cocina
50,14,2,Limpieza
50,14,13,Limpieza
50,14,30,Cocina
50,14,17,Limpieza
50,14,18,Mesero
50,14,19,Limpieza
50,14,12,Limpieza
50,14,13,Limpieza
50,14,7,Cocina
50,14,3,Mesero
